year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,canonical_tag,canonical_reason,drivetrain_source,status,time_remaining_or_date_sold,price,bids
2013,FORD,Ranger,XL 4X2 Hi-Rider PX,Dual Cab,Manual,Diesel,135247,5.0,MNAUMFF80DW182999,No plates,Unregistered,4,2.2,White,Grey,Yes,No,No,No,No,QLD,https://www.grays.com/lot/0001-50714196/motor-vehicles-motor-cycles/2013-ford-ranger-xl-4x2-hi-rider-px-turbo-diesel-manual-dual-cab,"Flat Battery. Jump start or towing required
Dents or marks on body consistent with age and kilometres.
Large Dent on RHF guard
Medium Scratch on Front bumper
Glovebox Would not Open/Close
Front Seat Marks drivers seat
Back Seat Marks.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 42m27s,309.0,4.0
2004,MITSUBISHI,Triton,GLX (4x4) MK,Cab Chassis,Manual,Diesel,268699,3.0,MMB0NK7704D070604,No plates,Unregistered,4,2.8,Silver,Grey,Yes,Yes,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714197/motor-vehicles-motor-cycles/2004-mitsubishi-triton-glx-4x4-mk-turbo-diesel-manual-cab-chassis,"Suspension requires attention
Flat Battery. Jump start or towing required
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Rear bumper
Door Mirror Broken Both",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 42m17s,609.0,10.0
2006,HOLDEN,Viva,JF,Wagon,Automatic,Petrol,262653,5.0,KL3NA35BJ7K539532,No plates,Unregistered,4,1.8,Champagne,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714199/motor-vehicles-motor-cycles/2006-holden-viva-jf-automatic-wagon,"Paint peeling Bonnet, roof and cant rail
Medium Dent on Rear door
Dents or marks on body consistent with age and kilometres.
ABS light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 42m5s,9.0,1.0
2008,HOLDEN,Viva,JF,Hatchback,Automatic,Petrol,162219,5.0,KL3NA48BJ8K977484,No plates,Unregistered,4,1.8,Blue,Grey,Yes,Yes,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714200/motor-vehicles-motor-cycles/2008-holden-viva-jf-automatic-hatchback,"Flat Battery. Jump start or towing required
Paint fading Various panels
Medium Scuff on Front bumper
Medium Dent on RHF Guard
Airbag light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 41m53s,9.0,1.0
2007,MITSUBISHI,Lancer,ES CH,Wagon,Manual,Petrol,293629,5.0,JMFLNCS7W7U000382,No plates,Unregistered,4,2.4,White,Black,Yes,No,No,No,No,QLD,https://www.grays.com/lot/0001-50714201/motor-vehicles-motor-cycles/2007-mitsubishi-lancer-es-ch-manual-wagon,"Windscreen Chipped or Cracked.
Paint peeling Various panels
Dents or marks on body consistent with age and kilometres.
Other Warning light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 41m41s,9.0,1.0
2007,TOYOTA,Rav,4 CV ACA33R,Wagon,Manual,Petrol,306607,5.0,JTMBD33V805104857,No plates,Unregistered,4,2.4,Grey,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714202/motor-vehicles-motor-cycles/2007-toyota-rav-4-cv-aca33r-manual-wagon,"Engine idling rough
Flat Battery. Jump start or towing required
Dents or marks on body consistent with age and kilometres.
Paint fading Various panels
Medium Dent on RHF guard
Large Scratch on Front bumper and LHF door
Body/panel damage LHR of vehicle
Marks in boot
Medium Scratch on RHR and RHF door",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 41m8s,9.0,1.0
2007,MERCEDES,Benz,C320 CDI Elegance W204,Sedan,Automatic,Diesel,305970,5.0,WDD2040222A083606,No plates,Unregistered,6,3.0,Silver,Black,Yes,No,No,No,No,QLD,https://www.grays.com/lot/0001-50714203/motor-vehicles-motor-cycles/2007-mercedes-benz-c320-cdi-elegance-w204-turbo-diesel-automatic-sedan,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 40m58s,9.0,1.0
2001,HOLDEN,Berlina,VX,Sedan,Automatic,Petrol,180823,5.0,6H8VXL69A1L717500,No plates,Unregistered,6,3.8,Maroon,Black,Yes,Yes,No,No,No,QLD,https://www.grays.com/lot/0001-50714206/motor-vehicles-motor-cycles/2001-holden-berlina-vx-automatic-sedan,"Medium Scratch on LHF Guard
Hood Lining Sagging
Paint peeling various panels
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 40m48s,109.0,2.0
2011,MITSUBISHI,Triton,4X4 GLX MN,Cab Chassis,Manual,Diesel,128099,3.0,MMAENKB40BD013693,No plates,Unregistered,4,2.5,White,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714207/motor-vehicles-motor-cycles/2011-mitsubishi-triton-4x4-glx-mn-turbo-diesel-manual-cab-chassis,"Engine noise observed.
Flat Battery. Jump start or towing required
Engine lacks power
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 40m39s,409.0,5.0
2004,MITSUBISHI,Pajero,GLS NP,Wagon,Automatic,Petrol,346152,6.0,JMFLYV77W4J003328,No plates,Unregistered,6,3.8,Grey,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714208/motor-vehicles-motor-cycles/2004-mitsubishi-pajero-gls-np-automatic-wagon,"Steering requires attention.
Engine Oil Leak
Engine lacks power
Engine idling rough
Engine Smoke visible
Flat Battery. Jump start or towing required
Dents or marks on body consistent with age and kilometres.
Paint fading Various panels
Paint peeling Various panels
Tailgate Door not Working
Seat Torn RHF and LHF
Door card Worn.
Rear View Mirror Broken
Traction control light ON
Other Warning light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 40m30s,9.0,1.0
2010,VOLKSWAGEN,Passat,118 TSI 3C,Wagon,Automatic,Petrol,172781,5.0,WVWZZZ3CZAE121227,No plates,Unregistered,4,1.8,Silver,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714209/motor-vehicles-motor-cycles/2010-volkswagen-passat-118-tsi-3c-automatic-wagon,"Engine noise observed.
Flat Battery. Jump start or towing required
Engine lacks power
Engine idling rough
Engine light ON
Other Warning light ON
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 40m20s,209.0,2.0
2006,SUZUKI,Swift,EZ,Hatchback,Manual,Petrol,175759,5.0,JSAEZC21S00155837,No plates,Unregistered,4,1.5,Blue,Black,Yes,No,No,No,No,QLD,https://www.grays.com/lot/0001-50714211/motor-vehicles-motor-cycles/2006-suzuki-swift-ez-manual-hatchback,"Paint fading Various panels
Flat Battery. Jump start or towing required
Front Cracked bumper.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 40m4s,509.0,6.0
2007,LEXUS,Rx,RX350 SPORTS GSU35R,Wagon,Automatic,Petrol,333871,5.0,JTJHK31U602044960,No plates,Unregistered,6,3.5,Black,Black Leather,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714212/motor-vehicles-motor-cycles/2007-lexus-rx-rx350-sports-gsu35r-automatic-wagon,"Seat Torn Both front seats
Dash Torn or Cracked
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Front bumper",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 39m51s,809.0,10.0
2003,TOYOTA,Rav,4 CV ACA22R,Wagon,Automatic,Petrol,181738,4.0,JTEYD20V100001605,No plates,Unregistered,4,2.4,Silver,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714213/motor-vehicles-motor-cycles/2003-toyota-rav-4-cv-aca22r-automatic-wagon,"Transmission Requires attention Strongly recommend inspection by qualified third party
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Tailgate
Medium Dent on LHF bumper
Medium Scuff on LHF bumper",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 39m40s,909.0,15.0
2010,MITSUBISHI,Outlander,LS ZH,Wagon,CVT,Petrol,244815,5.0,JMFXTCW5WAZ006828,No plates,Unregistered,4,2.4,Blue,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714214/motor-vehicles-motor-cycles/2010-mitsubishi-outlander-ls-zh-cvt-wagon,"Paint fading Roof and bonnet
Large Scratch on LHF and LHR door
Large Scratch on LHR guard
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 39m3s,509.0,8.0
2013,FORD,Focus,Sport LW II,Hatchback,Automatic,Petrol,191104,5.0,MPB1XXMXB1DA44313,No plates,Unregistered,4,2.0,Silver,Grey,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714215/motor-vehicles-motor-cycles/2013-ford-focus-sport-lw-ii-automatic-hatchback,"Transmission Requires attention Strongly recommend inspection by qualified third party
Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Large Scuff on rhr door plus guard, rear bumper, front bumper,
Large Dent on rear bumper,
Paint fading on tail gate, door mirrors, spoiler roof
Medium Scratch on various panels",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 38m50s,609.0,9.0
2013,MINI,Cooper,COUNTRYMAN R60,Wagon,Manual,Petrol,115295,5.0,WMWZB32090WR10949,No plates,Unregistered,4,1.6,Red,Black Leather,Yes,No,No,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714217/motor-vehicles-motor-cycles/2013-mini-cooper-countryman-r60-manual-wagon,"Large Dent on RHR guard, Medium Scratch on RHF door, Dents or marks on body consistent with age and kilometres.
Airbag light On:Failed Roadworthy – An Airbag installed by the vehicle manufacture is not fitted or operating within the manufactures specifications
Damages: Independent Mechanic Check: Vehicle had just over 1L of oil in engine, engine making rattling/ticking sound, internal engine damage due to insufficient oil. Vehicle has a large coolant leak at the thermostat housing, vehicle not in a safe condition to drive as running out of water will cause serious engine damage, Windows not working; footwell module defective, rotors front and rear warn below minimum allowed specification, tail lamp out drivers side – Inspection conducted by Ausmec Mobile RWC & Mechanics 9th January 2026
Exterior: Fender requires attention.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,23h 38m38s,409.0,6.0
2012,JEEP,Wrangler,Unlimited Sport JK,Wagon,Manual,Petrol,183811,5.0,1C4HJWKG3CL255726,No plates,Unregistered,6,3.6,Green,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714218/motor-vehicles-motor-cycles/2012-jeep-wrangler-unlimited-sport-jk-manual-wagon,"Engine light ON
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 38m28s,4700.0,60.0
2012,FORD,Territory,Titanium SZ,Wagon,Automatic,Diesel,257252,7.0,6FPAAAJGATCT21400,No plates,Unregistered,6,2.7,White,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714219/motor-vehicles-motor-cycles/2012-ford-territory-titanium-sz-turbo-diesel-automatic-7-seats-wagon,"Transmission Requires attention Strongly recommend inspection by qualified third party
Front Seat worn Both
Back Seat worn.
Large Dent on RHR quarter panel
Medium Scuff on LHF bumper
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 37m50s,609.0,7.0
2011,HYUNDAI,I20,Active PB,Hatchback,Automatic,Petrol,180268,5.0,MALBB31CMCM027875,No plates,Unregistered,4,1.4,White,Black,Yes,No,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714220/motor-vehicles-motor-cycles/2011-hyundai-i20-active-pb-automatic-hatchback,"Paint peeling Various panels
Rear Cracked bumper.
Large Dent on LHR guard
Airbag light ON
Medium Scratch on various panels
Medium Dent on various panels
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 37m16s,309.0,4.0
2010,HOLDEN,Commodore,Omega VE,Sedan,Automatic,Petrol,340564,5.0,6G1EK5EF7AL435751,No plates,Unregistered,6,3.0,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714222/motor-vehicles-motor-cycles/2010-holden-commodore-omega-ve-automatic-sedan,"Engine light ON
Door card Damaged.
Hood Lining Sagging
Hail damage visible.
Damaged RHR Tail light
Front Seat worn Driver
Medium Dent on LHR door
Paint peeling Spoiler
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,36m47s,409.0,5.0
2008,VOLKSWAGEN,Golf,GT SPORT TDI A5,Hatchback,Manual,Diesel,224018,5.0,WVWZZZ1KZ8U021022,No plates,Unregistered,4,2.0,Silver,Black,Yes,Yes,No,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714224/motor-vehicles-motor-cycles/2008-volkswagen-golf-gt-sport-tdi-a5-turbo-diesel-manual-hatchback,"Dents or marks on body consistent with age and kilometres.
Other Warning light ON
Paint peeling Various panels
Large Dent on Tailgate",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1h 36m37s,1309.0,16.0
2012,MITSUBISHI,Triton,4X4 GLX MN,Dual Cab,Automatic,Diesel,419013,5.0,MMAJRKB40CD014935,No plates,Unregistered,4,2.5,White,Grey,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714225/motor-vehicles-motor-cycles/2012-mitsubishi-triton-4x4-glx-mn-turbo-diesel-automatic-dual-cab,"Engine noise observed.
Transmission Requires attention Strongly recommend inspection by qualified third party
Dents or marks on body consistent with age and kilometres.
Front Seat worn Both
Door Mirror Broken Rhf
Paint peeling Bonnet,
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 35m36s,9.0,1.0
2009,TOYOTA,Kluger,4X2 KX-R GSU40R,Wagon,Automatic,Petrol,333409,5.0,JTEDS41A002090809,No plates,Unregistered,6,3.5,Blue,Grey,Yes,Yes,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714226/motor-vehicles-motor-cycles/2009-toyota-kluger-4x2-kx-r-gsu40r-automatic-wagon,"Paint fading Various panels
Large Scuff on Front bumper
Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 35m17s,1509.0,25.0
2013,MAZDA,6,Atenza GJ,Sedan,Automatic,Diesel,214101,5.0,JM0GJ102100110249,No plates,Unregistered,4,2.2,Red,Black Leather,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714227/motor-vehicles-motor-cycles/2013-mazda-6-atenza-gj-turbo-diesel-automatic-sedan,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 34m37s,4200.0,15.0
2014,JEEP,Grand,Cherokee Limited WK,Wagon,Automatic,Diesel,210994,5.0,1C4RJFFM7EC454110,No plates,Unregistered,6,3.0,White,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714228/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,"Engine light ON
Front Seat worn Both
Seat Torn Driver
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 34m18s,615.0,12.0
2020,RENAULT,Master,L2H2 MWB Van,Van,Automatic,Diesel,113960,3.0,VF1MAFFVHL0816362,No plates,Unregistered,4,2.3,White,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714229/motor-vehicles-motor-cycles/2020-renault-master-l2h2-mwb-turbo-diesel-automatic-van,"Seat Torn Driver
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 33m55s,10100.0,78.0
2014,MERCEDES,Benz,C-Class C250 S205,Wagon,Automatic,Petrol,186880,5.0,WDD2052452F141278,No plates,Unregistered,4,2.0,White,Tan Leather,Yes,Yes,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714230/motor-vehicles-motor-cycles/2014-mercedes-benz-c-class-c250-s205-automatic-wagon,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 33m39s,5500.0,56.0
2016,FORD,Ecosport,Titanium Titanium BK,Wagon,Automatic,Petrol,100902,5.0,MAJBXXMRKBGG79881,No plates,Unregistered,4,1.5,Brown,Black Leather,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714231/motor-vehicles-motor-cycles/2016-ford-ecosport-titanium-titanium-bk-automatic-wagon,"Paint peeling Side mirrors
Paint peeling Side mirrors
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 33m25s,3500.0,9.0
2017,MITSUBISHI,Outlander,LS AWD SAFETY PACK ZK,Wagon,CVT,Petrol,120984,7.0,JMFXTGF8WJJ000129,No plates,Unregistered,4,2.4,Grey,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714232/motor-vehicles-motor-cycles/2017-mitsubishi-outlander-ls-awd-safety-pack-zk-cvt-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat worn driver side",UNCLASSIFIED,[OUT_OF_SCOPE],,active,33m8s,9100.0,79.0
2009,MINI,Cooper,Cabrio S R57,Convertible,Automatic,Petrol,149677,4.0,WMWMS32080TJ92760,No plates,Unregistered,4,1.6,White,Black Leather,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714233/motor-vehicles-motor-cycles/2009-mini-cooper-cabrio-s-r57-automatic-convertible,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,32m55s,5300.0,60.0
2013,JEEP,Wrangler,Unlimited 4WD,Wagon,Manual,Petrol,165828,5.0,1C4NJWKG7DL592711,No plates,Unregistered,V6,3.6,Black,Black,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714234/motor-vehicles-motor-cycles/2013-jeep-wrangler-unlimited-4wd-manual-6-speed-wagon,"Comments: ABS Brakes, Driving Lights, Multi Function Steering Wheel, ROPS, Side Steps, Spot Lights,
Exterior Damage: Tyres:: 35x17 inch, Body painted in Raptor type paint, 2 inch liftt, several boy stickers painted over, cracked windscreen.2xdoor keys with remote entry buttons and 2x ignition keys of different cut/style.; Engine & Mechanical: ABS Light On",UNCLASSIFIED,[OUT_OF_SCOPE],,active,32m37s,5209.0,181.0
2019,TOYOTA,Yaris,Hybrid Vitz (import),Hatchback,Automatic,Hybrid,66528,5.0,6ZZKNHP1304015033,No plates,Unregistered,4,1.5,White,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714236/motor-vehicles-motor-cycles/2019-toyota-yaris-hybrid-vitz-import-automatic-hatchback,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,32m24s,11500.0,190.0
2017,HONDA,Hrv,Hybrid Vezel (Import),Hatchback,Automatic,Hybrid,99801,5.0,6ZZH000RU31271853,No plates,Unregistered,4,1.5,White,Black,Yes,Yes,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714238/motor-vehicles-motor-cycles/2017-honda-hrv-hybrid-vezel-import-automatic-hatchback,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,32m16s,8900.0,78.0
2007,BMW,3,Series E90,Sedan,Automatic,Petrol,200229,5.0,WBAVH36020NL00405,No plates,Unregistered,6,2.5,Silver,Black Leather,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714243/motor-vehicles-motor-cycles/2007-bmw-3-series-e90-automatic-sedan,"Front Seat worn Drivers
Engine idling rough
Engine noise observed.
Flat Battery. Jump start or towing required
Engine light ON
Airbag light ON
Damaged RH taillight
Hood Lining Sagging
Marks in boot
Engine Oil Leak
Medium Dent on RH front guard and bonnet
Engine lacks power
Door card Damaged.
Paint peeling Front bumper
Transmission Requires attention Strongly recommend inspection by qualified third party
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,nan,nan,
2022,TOYOTA,Camry,Ascent AXVA70R,Sedan,Automatic,Petrol,90639,5.0,JTNB13HK603163386,No plates,Unregistered,4,2.5,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714246/motor-vehicles-motor-cycles/2022-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,"Front Seat Stains Lhf
Dents or marks on body consistent with age and kilometres.",toyota_camry_sedan_petrol_auto_ascent_fwd_2018_2023,[OK],POLICY_IMPLICIT_FWD_AU,active,32m8s,20100.0,19.0
2020,TOYOTA,Camry,ASCENT HYBRID AXVH71R,Sedan,CVT,Hybrid,121821,5.0,JTNB23HK303082360,No plates,Unregistered,4,2.5,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714247/motor-vehicles-motor-cycles/2020-toyota-camry-ascent-hybrid-axvh71r-cvt-sedan,"Front Seat Stains Both
Dents or marks on body consistent with age and kilometres.
Large Scratch on various panels",toyota_camry_sedan_hybrid_auto_ascent_fwd_2018_2023,[OK],POLICY_IMPLICIT_FWD_AU,active,31m56s,21500.0,27.0
2022,TOYOTA,Camry,Ascent AXVA70R,Sedan,Automatic,Petrol,91114,5.0,JTNB13HK103163084,No plates,Unregistered,4,2.5,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714248/motor-vehicles-motor-cycles/2022-toyota-camry-ascent-axva70r-automatic-8-speed-sedan,Dents or marks on body consistent with age and kilometres.,toyota_camry_sedan_petrol_auto_ascent_fwd_2018_2023,[OK],POLICY_IMPLICIT_FWD_AU,active,31m46s,20100.0,28.0
2018,HYUNDAI,Tucson,GO FWD TL,Wagon,Automatic,Petrol,94013,5.0,KMHJ2814MKU815837,No plates,Unregistered,4,2.0,White,Black,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714249/motor-vehicles-motor-cycles/2018-hyundai-tucson-go-fwd-tl-automatic-wagon,Dents or marks on body consistent with age and kilometres.,UNCLASSIFIED,[OUT_OF_SCOPE],,active,31m26s,14100.0,79.0
1996,NISSAN,Pathfinder,TI WX,Wagon,Automatic,Petrol,350894,5.0,JN1VAZR50A0002047,No plates,Unregistered,6,3.3,White,Grey,Yes,No,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50714250/motor-vehicles-motor-cycles/1996-nissan-pathfinder-ti-wx-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Paint cracked Rear door
Medium Dent on Rear bumper
Medium Scuff on RHR guard",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 31m7s,109.0,2.0
2015,MAZDA,Cx-5,Maxx Sport KE,Wagon,Automatic,Diesel,137652,5.0,JM0KE107200315712,No plates,Unregistered,4,2.0,Dark Grey,Black,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714251/motor-vehicles-motor-cycles/2015-mazda-cx-5-maxx-sport-ke-automatic-wagon,"Front Seat worn Both
Back Seat Stains.
Large Dent on Bonnet,
Large Scuff on Front and rear bumper,
Other Warning light ON
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 30m45s,209.0,3.0
2012,ISUZU,D-max,4X2 SX,Dual Cab,Manual,Diesel,220009,5.0,MPATFR85JCT100487,No plates,Unregistered,4,3.0,White,Black,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714252/motor-vehicles-motor-cycles/2012-isuzu-d-max-4x2-sx-turbo-diesel-manual-dual-cab,"Paint peeling Various panels
Dents or marks on body consistent with age and kilometres.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 1h 30m23s,1210.0,13.0
2018,TOYOTA,Hilux,4X2 WORKMATE TGN121R,Cab Chassis,Automatic,Petrol,122296,2.0,MR0EX3CB301116577,No plates,Unregistered,4,2.7,White,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714253/motor-vehicles-motor-cycles/2018-toyota-hilux-4x2-workmate-tgn121r-automatic-cab-chassis,"Dents or marks on body consistent with age and kilometres.
Glovebox Would not Open/Close
Radio Missing
Damaged Both side indicator lights missing,
Large Scratch on bonnet, lhr cab,
Paint peeling rh door,
Controls Missing Infotainment System",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 30m13s,8600.0,145.0
2013,TOYOTA,Hilux,4X2 WORKMATE TGN16R,Cab Chassis,Automatic,Petrol,176480,2.0,MR0CX12G300114441,No plates,Unregistered,4,2.7,White,Grey,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714254/motor-vehicles-motor-cycles/2013-toyota-hilux-4x2-workmate-tgn16r-automatic-cab-chassis,"Large Dent on Passenger door
Dents or marks on body consistent with age and kilometres.
Seat Torn drivers seat
Airbag light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 30m6s,4200.0,34.0
2011,MITSUBISHI,Triton,4X4 GLX-R MN Dual Cab,Cab Chassis,Automatic,Diesel,297309,5.0,MMAJYKB40BD018690,No plates,Unregistered,4,2.5,White,Black,Yes,Yes,Yes,Partial,No,QLD,https://www.grays.com/lot/0001-50714255/motor-vehicles-motor-cycles/2011-mitsubishi-triton-4x4-glx-r-mn-turbo-diesel-automatic-dual-cab,"Dents or marks on body consistent with age and kilometres.
Misfiring - Fuel injector 1 failed.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,1d 0h 29m57s,2000.0,30.0
2016,KIA,Cerato,S YD,Sedan,Automatic,Petrol,121081,5.0,KNAFK417MH5622493,No plates,Unregistered,4,2.0,Red,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714256/motor-vehicles-motor-cycles/2016-kia-cerato-s-yd-automatic-sedan,"Engine light ON
Dents or marks on body consistent with age and kilometres.
Paint peeling Door handles and side mirrors
Medium Scratch on Rear bumper",UNCLASSIFIED,[OUT_OF_SCOPE],,active,29m47s,2600.0,39.0
2008,MAZDA,Cx-7,Luxury,Wagon,Automatic,Petrol,239552,5.0,JM0ER103180113080,No plates,Unregistered,4,2.3,Black,Tan Leather,Yes,No,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714257/motor-vehicles-motor-cycles/2008-mazda-cx-7-luxury-automatic-wagon,"Windscreen Chipped or Cracked.
Front Seat worn Driver
Seat Torn Driver
Large Scuff on Front bumper
Paint peeling Various panels
Engine light ON",UNCLASSIFIED,[OUT_OF_SCOPE],,active,29m36s,609.0,10.0
2012,SUBARU,Impreza,2.0i G4,Sedan,Manual,Petrol,223310,5.0,JF1GJ7KA3CG002220,No plates,Unregistered,4,2.0,White,Black,Yes,Yes,Yes,Partial,Yes,QLD,https://www.grays.com/lot/0001-50714258/motor-vehicles-motor-cycles/2012-subaru-impreza-2-0i-g4-manual-sedan,"Dents or marks on body consistent with age and kilometres.
Engine light on.",UNCLASSIFIED,[OUT_OF_SCOPE],,active,29m26s,1350.0,21.0
