year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition
2009.0,Toyota,Alphard,Automatic 8 Seats Van,,Automatic,Petrol,154919,8,6ZZ90ANH208077641,No plates,"Sold Unregistered, Without Plates",4,2.4,Black,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063859/motor-vehicles-motor-cycles/2009-toyota-alphard-automatic-8-seats-van,"Engine noise observed.
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres."
2008.0,Nissan,Navara,Manual Ute,,Manual,Diesel,366343,5,VSKCVND440A0307296,1TP6MS,19-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.5,Black,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063860/motor-vehicles-motor-cycles/2008-nissan-navara-manual-ute,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Damaged Driver side tail light
Paint fading Rear canopy
Seat Torn Driver seat
Windscreen Chipped or Cracked."
,Benz,ML320CDI,Automatic SUV,,Automatic,Diesel,134504,5,WDC1641222A479860,2DC6DJ,"Sold Unregistered, Without Plates",6,3,Black,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063882/motor-vehicles-motor-cycles/mercedes-benz-ml320cdi-automatic-suv,"Seat Torn Drivers
Dents or marks on body consistent with age and kilometres.
Large Scratch on Left rear quarter and passenger door
Medium Dent on Around vehicle"
2004.0,Nissan,Elgrand,E51 Automatic 7 seats - Import,,Automatic - 4 Speed,Petrol,189546,7,6U900000E51059636,,"Sold Unregistered, Without Plates",6,3.5,Black,Tan Leather,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714831/motor-vehicles-motor-cycles/2004-nissan-elgrand-e51-automatic-7-seats-import,"Dents or marks on body consistent with age and kilometres.
Seat Torn RHF,
Back Seat worn.
Door card Worn.
Rear, Cracked bumper.
Paint fading Bonnet,
Steering requires attention.
Medium Dent on various panels
Medium Scratch on various panels
Corrosion visible Rear panel"
2023.0,LDV,T60,Max 4WD Automatic Dual Cab Ute (WOVR - Repairable Write-off),Dual Cab Ute,Automatic - 8 Speed,Diesel,,5,LSFAM11C9PA159507,,"Sold Unregistered, Without Plates",4 Cyl Bi-Turbo,2 Litre,White,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50714847/motor-vehicles-motor-cycles/2023-ldv-t60-max-4wd-automatic-dual-cab-ute-wovr-repairable-write-off,"Comments: ABS Brakes, Multi Function Steering Wheel, Side Steps,
Note: This vehicle is listed on the Written Off Vehicle Register (WOVR). Details of the status can be found in the PPSR attached at the bottom of this description. Please refer to your relevant state-based road authority to determine whether this vehicle will require inspection or will be able to be registered based on the recorded WOVR status.
Interior Damage: Damaged Roof Lining / Front Left Hande / Steer wheel cover; Exterior Damage: Damaged Front left Bumper / Mirror / Scrape / Front driver`s and Passenger windows smashed.; Engine & Mechanical: Airbag Light On,"
2004.0,Subaru,Forester,XS Manual Wagon,Wagon,Manual,Petrol,0,5,JF2SG9KK44G036210,,"Sold Unregistered, Without Plates",4,2.5,White,Black,No,No,No,No,No,QLD,https://www.grays.com/lot/0001-50714858/motor-vehicles-motor-cycles/2004-subaru-forester-xs-manual-wagon,"Large Dent on RHF bumper
Paint peeling Front bumper
Rear Cracked bumper.
Paint cracked Rear bumper"
2015.0,Volkswagen,Amarok,TDI420 CORE 2H Turbo Diesel Auto - 8 Speed Dual Cab,Dual Cab Chassis,Automatic - 8 Speed,Diesel,Unknown - no key so cannot be started to show,5,WV1ZZZ2HZFA054438,,"Sold Unregistered, Without Plates",4,2,White,Grey,No,No,No,No,No,QLD,https://www.grays.com/lot/0001-50714868/motor-vehicles-motor-cycles/2015-volkswagen-amarok-tdi420-core-2h-turbo-diesel-auto-8-speed-dual-cab,"Large Dent on LH rear guard
LH mirror requires attention
Medium dent LHF door
Gearbox boot requires attention
Dents or marks on body consistent with age and kilometres."
,Amarok,TDI550,ULTIMATE 2H Turbo Diesel Auto - 8 Speed Dual Cab,Dual Cab,Automatic - 8 Speed,Diesel,239232,5,WV1ZZZ2HZJH016092,,"Sold Unregistered, Without Plates",6,3,Dark Grey,Black Leather,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50714889/motor-vehicles-motor-cycles/volkswagen-amarok-tdi550-ultimate-2h-turbo-diesel-auto-8-speed-dual-cab,"Front Seat worn Both,
Dents or marks on body consistent with age and kilometres.
Back Seat Stains.
Large Scratch on LHR guard,
Paint peeling LHR guard,"
2012.0,Holden,Commodore,SV6 Z-SERIES VE II Automatic Sedan,Sedan,Automatic,Petrol,0000,5,6G1EK5E33CL708922,Unlicensed,"Sold Unregistered, Without Plates",6,3.6,White,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9067370/motor-vehicles-motor-cycles/2012-holden-commodore-sv6-z-series-ve-ii-automatic-sedan,"Engine light ON
Door card Damaged.
Front Seat worn Both
Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Engine idling rough
Both Cracked bumper.
Paint peeling Various panels
Large Dent on Various panels
Medium Scuff on Various panels"
2012.0,Geely,MK,Manual Sedan,,Manual,Petrol,113540,5,LB37624S7CL059432,Unlicensed,"Sold Unregistered, Without Plates",4,1.5,Silver,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9067445/motor-vehicles-motor-cycles/2012-geely-mk-manual-sedan,"Dents or marks on body consistent with age and kilometres.
Corrosion visible Various locations
Paint fading various panels
Medium Scratch on various panels"
2004.0,Nissan,Patrol,Y61 Commercial 4WD Manual Ute (Non Operational),Ute,Manual,Turbo Diesel,,2,JN1UCNY61A0022375,,"Sold Unregistered, Without Plates",4,,White,Brown,No,,No,No,No,NSW,https://www.grays.com/lot/0151-5062196/motor-vehicles-motor-cycles/2004-nissan-patrol-y61-commercial-4wd-manual-ute-non-operational,"Comment: Driving Lights, Side Steps, Tow Bar,
Interior Damage: Upholstery and trims damaged and worn; Exterior Damage: Dents and scratches; Engine & Mechanical: Non operational with mechanical issues,"
2006.0,Mercedes,Benz,E-Class E280 CDI Elegance S211 Automatic 7 Seats Wagon,Wagon,Automatic,Diesel,246433,7,WDB2112202B068621,CTC10B,"Sold Unregistered, Without Plates",6,3,Silver,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352897/motor-vehicles-motor-cycles/2006-mercedes-benz-e-class-e280-cdi-elegance-s211-automatic-7-seats-wagon,"Hail damage visible.
Corrosion visible Tailgate, around windscreen wiper
Damaged Driver side tail light
Large Scratch on Front bumper bar.
Engine Oil Leak
Paint peeling Bonnet
Seat Torn Drivers seat
Hood Lining Sagging
Engine noise observed.
Large Scratch on Bumper bars
rear Cracked bumper.
Carpet worn in places."
2004.0,Honda,Integra,TYPE S Manual Hatchback,Hatchback,Manual,Petrol,170666,4,JHMDC53905S200062,FDW41P,"Sold Unregistered, Without Plates",4,2,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352928/motor-vehicles-motor-cycles/2004-honda-integra-type-s-manual-hatchback,"Damaged Passenger side tail light
Seat Torn Drivers seat
Airbag light ON
Corrosion visible Rear section of roof"
2021.0,Toyota,Landcruiser,GXL VDJ79R Turbo Diesel Manual Crew Cab Chassis,Crew Cab Chassis,Manual,Diesel,192741,5,JTEBV71JX0B040886,No plates,"Sold Unregistered, Without Plates",8,4.5,White,Grey,,,,,,NSW,https://www.grays.com/lot/0001-10352930/motor-vehicles-motor-cycles/2021-toyota-landcruiser-gxl-vdj79r-turbo-diesel-manual-crew-cab-chassis,"• General Wear & Tear consistent with age and kilometres.
• Comment: Last service recorded on 14/11/2025 at 184,104km
• Interior: Marks and wear around interior, marks & wear on door cards, wear on door interior paint, marks on seats
• Exterior: Scratches and stone chips on bullbar and bonnet, scratches on brush guards and sliders, scratches and marks on doors, paint wear on edge of drivers door and driver side sill panel, dent and surface rust on driver side rear corner of cab, scratches and scrapes on tray
• Mechanical:Note: Can be difficult to select gear/s (Please see attached video). We have been advised that at the last service (184,104 kms) a transmission issue was noted and that it would require repairs. Highly recommend that prior to bidding buyers inspect the vehicle to satisfy themselves and assess what possible repairs are needed."
2012.0,Kia,Sportage,Si SL Automatic Wagon,Wagon,Automatic,Petrol,273870,5,KNAPB811MC7299905,No plates,"Sold Unregistered, Without Plates",4,2,Silver,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352931/motor-vehicles-motor-cycles/2012-kia-sportage-si-sl-automatic-wagon,"Front Seat worn Drivers seat
Controls inoperable Drivers rear power window
Back Seat Broken.
Large Scratch on Front bar, passenger mirror, passenger quarter and drivers side doors
Medium Dent on Drivers door
Large Scratch on Drivers mirror
Large Dent on Roof and tailgate
Other Warning light ON"
2009.0,BMW,7,Series 740i F01 Automatic Sedan,Sedan,Automatic,Premium Unleaded,138002,5,WBAKA42090C377660,EXF17Z,"Sold Unregistered, Without Plates",6,3,Black,Cream,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352954/motor-vehicles-motor-cycles/2009-bmw-7-series-740i-f01-automatic-sedan,"Paint peeling Front bumper bar
Transmission Requires attention Strongly recommend inspection by qualified third party
Hood Lining Sagging"
2015.0,Audi,S3,2.0 TFSI Quattro 8V Automatic WOVR-INSPECTED,Sedan,Automatic,Petrol,151026,5,WAUZZZ8V8F1124938,920OS5,"Sold Unregistered, Without Plates",4,2,Black,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352955/motor-vehicles-motor-cycles/2015-audi-s3-2-0-tfsi-quattro-8v-automatic-wovr-inspected,"Front Cracked bumper.
Large Scratch on Bonnet
Damaged Passenger side headlight
Reverse Camera Not Working
Medium Dent on Bootlid"
2019.0,Mazda,BT-50,4X4 XT Turbo Diesel Automatic Extra Cab,Extra Cab,Automatic,Diesel,112807,4,MM0UR0YG100040490,DP14GU,"Sold Unregistered, Without Plates",5,3.2,White,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352956/motor-vehicles-motor-cycles/2019-mazda-bt-50-4x4-xt-turbo-diesel-automatic-extra-cab,Large Dent on Driver side front guard and door
2014.0,Volvo,XC90,D5 R-Design Turbo Diesel Automatic 7 Seats Wagon,Wagon,Automatic,Diesel,"153030 - Odometer discrepancy detected, see attached history report.",7,YV1CT3056E1698732,CTR80A,12-08-2026 - Registration will only be transferred to the registered bidder who must hold a valid NSW Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,5,2.4,Grey,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352957/motor-vehicles-motor-cycles/2014-volvo-xc90-d5-r-design-turbo-diesel-automatic-7-seats-wagon,"Hail damage visible.
Medium Dent on Rear doors
Large Scratch on Passenger side rear door and wheel arch mould
Damaged Passenger side rear foglight
Transmission Requires attention Strongly recommend inspection by qualified third party
Other Warning light ON
Reverse Camera Not Working"
2018.0,Honda,HR-V,VTi CVT Wagon,Wagon,CVT,Petrol,66411,5,MRHRU5830JP060240,DYP61W,"Sold Unregistered, Without Plates",4,1.8,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352958/motor-vehicles-motor-cycles/2018-honda-hr-v-vti-cvt-wagon,"Medium Dent on Bonnet, cant rails
Large Dent on Passenger side front door
Large Scratch on Passenger side rear door and quarter panel
Damaged Passenger side inner tail light"
2018.0,Audi,A3,1.4 TFSI COD 8V Automatic Hatchback - Pinkslip Issued 5/3/26,Hatchback,Automatic,Petrol,41218,5,WAUZZZ8V8JA123247,EDW33T,04-08-2026 - Registration will only be transferred to the registered bidder who must hold a valid NSW Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,4,1.4,Black,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352959/motor-vehicles-motor-cycles/2018-audi-a3-1-4-tfsi-cod-8v-automatic-hatchback-pinkslip-issued-5-3-26,Medium Scratch on Rear bumper bar
2016.0,Toyota,Rav,4 FWD GX ZSA42R CVT Wagon,Wagon,CVT,Petrol,201165,5,JTMZDREV20J089553,DM39EA,"Sold Unregistered, Without Plates",4,2,Grey,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352960/motor-vehicles-motor-cycles/2016-toyota-rav-4-fwd-gx-zsa42r-cvt-wagon,"Paint fading Roof and bonnet
Large Scratch on Passenger side doors, rear bumper bar
Transmission Requires attention Strongly recommend inspection by qualified third party"
2012.0,Kia,Sportage,SLi SL Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,256644,5,KNAPC813SC7307746,782SJY,"Sold Unregistered, Without Plates",4,2,Black,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352961/motor-vehicles-motor-cycles/2012-kia-sportage-sli-sl-turbo-diesel-automatic-wagon,"Large Scratch on Drivers door, rear bumper bar"
2003.0,Ford,Falcon,Futura BA Automatic Sedan,Sedan,Automatic,Petrol,203649,5,6FPAAAJGSW3M43755,DF17JW,"Sold Unregistered, Without Plates",6,4,Black,Grey,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352969/motor-vehicles-motor-cycles/2003-ford-falcon-futura-ba-automatic-sedan,"Corrosion visible Engine bay
Paint peeling Paint faded and peeling on various panels
Large Scratch on Front bar, drivers doors, quarter panels, and passenger front door
Large Dent on Drivers guard and quarter
Medium Dent on Passenger quarter and rear door
Front and rear bars damaged Cracked bumper.
ABS light ON
Driveline requires attention, recommend inspection by qualified third party
Seat Torn LH Back seat
Seat Torn Drivers seat worn and damaged"
2019.0,Volkswagen,Amarok,TDI580 ULTIMATE 2H Turbo Diesel Auto,Dual Cab Chassis,Automatic - 8 Speed,Diesel,88309,5,WV1ZZZ2HZKH006626,FYG32B,"Sold Unregistered, Without Plates",6,3,Blue,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10352970/motor-vehicles-motor-cycles/2019-volkswagen-amarok-tdi580-ultimate-2h-turbo-diesel-auto,"Damaged Passenger side tail light
Engine Oil Leak
Traction control light ON
Other Warning light ON"
2015.0,Subaru,Forester,2.5i-S S4 CVT Wagon,Wagon,CVT,Petrol,244720,5,JF2SJ9KC5FG055081,CZT90U,"Sold Unregistered, Without Plates",4,2.5,Silver,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352971/motor-vehicles-motor-cycles/2015-subaru-forester-2-5i-s-s4-cvt-wagon,"Front, with headlight washer and foglight surround missing on passenger side Cracked bumper.
Paint fading Rear spoiler
Carpet worn in places.
Other Warning light ON
Controls Broken Electric tailgate requires attention"
2015.0,Jeep,Grand,Cherokee Laredo (4x4) WK T/Diesel Automatic - 8 Speed Wagon,Wagon,Automatic - 8 Speed,Diesel,199808,5,1C4RJFEM7FC879555,DP41JY,"Sold Unregistered, Without Plates",6,3,Grey,Black,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352972/motor-vehicles-motor-cycles/2015-jeep-grand-cherokee-laredo-4x4-wk-t-diesel-automatic-8-speed-wagon,Carpet worn in places.
2009.0,Subaru,Tribeca,3.6R B9 Automatic 7 Seats Wagon,Wagon,Automatic,Petrol,194328,7,4S4WXFKU59S026305,BKZ73D,27-08-2026 - Registration will only be transferred to the registered bidder who must hold a valid NSW Licence otherwise vehicle will be sold unregistered. Vehicle Sold Without Roadworthy,6,3.6,Black,Grey,Yes,Yes,No,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352982/motor-vehicles-motor-cycles/2009-subaru-tribeca-3-6r-b9-automatic-7-seats-wagon,"Front and rear Cracked bumper.
Large Dent on Driver side rear quarter panel
Medium Dent on Bonnet, passenger side rear quarter panel
Windscreen Chipped or Cracked.
Damaged Tail lights
Medium Scratch on Numerous locations
Corrosion visible Rear section of roof, driver side rear door frame
Damaged Driver side rear bar reflector
Seat Torn Drivers seat
Other Warning light ON
Driveline requires attention, recommend inspection by qualified third party"
2012.0,Subaru,Impreza,2.0i G4 Manual Hatchback,Hatchback,Manual,Petrol,151044,5,JF1GP7KA3CG004427,CGH32P,"Sold Unregistered, Without Plates",4,2,Grey,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352984/motor-vehicles-motor-cycles/2012-subaru-impreza-2-0i-g4-manual-hatchback,"Hail damage visible.
Large Scratch on Rear bumper bar
Medium Dent on Drivers door
Seat Torn Drivers seat"
2014.0,Ford,Kuga,AWD AMBIENTE TF Automatic Wagon,Wagon,Automatic,Petrol,70576,5,WF0AXXWPMAES83304,No plates,"Sold Unregistered, Without Plates",4,1.6,Brown,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352985/motor-vehicles-motor-cycles/2014-ford-kuga-awd-ambiente-tf-automatic-wagon,"Paint peeling Roof, rear bumper bar
Damaged Driver side tail light"
2015.0,Mazda,CX-5,Maxx Sport KE Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,144915,5,JM0KE102200355097,DN69DQ,"Sold Unregistered, Without Plates",4,2.2,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352986/motor-vehicles-motor-cycles/2015-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,"Hail damage visible.
Large Dent on Bonnet, passenger side rear quarter panel
Medium Scratch on passenger side front guard panel
Damaged Passenger side Brake light"
2005.0,Toyota,HiAce,LWB TRH201R Automatic Van,Van,Automatic,Petrol,266119,3,JTFHX02P000005960,No plates,"Sold Unregistered, Without Plates",4,2.7,White,Grey,Yes,No,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10352987/motor-vehicles-motor-cycles/2005-toyota-hiace-lwb-trh201r-automatic-van,"Large Dent on Passenger side front door, roof, bonnet, tailgate, along driver side panels
Door Mirror Broken Both sides
Radio Not Working
Seat Torn Drivers seat
Corrosion visible Roof, cargo area and various panels
Paint cracked on front panel
Medium Scuff on front panel, rear panel and rear bumper
Front Cracked bumper."
2021.0,Skoda,Octavia,110TSI Style NX Automatic - 8 Speed Wagon,Wagon,Automatic - 8 Speed,Petrol,135132,5,TMBKC8NX6NY011369,ESN93J,"Sold Unregistered, Without Plates",4,1.4,White,Black,Yes,Yes,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10352989/motor-vehicles-motor-cycles/2021-skoda-octavia-110tsi-style-nx-automatic-8-speed-wagon,Medium Dent on Driver side rear quarter panel
2021.0,Mazda,CX-5,GT KF Automatic Wagon,Wagon,Automatic,Petrol,140719,5,JM0KF4WLA00675088,EOD38V,"Sold Unregistered, Without Plates",4,2.5,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10353001/motor-vehicles-motor-cycles/2021-mazda-cx-5-gt-kf-automatic-wagon,Windscreen Chipped or Cracked.
,Corolla,Conquest,ZZE122R Auto Sedan - WOVR INSPECTED,Sedan,Automatic,Petrol,106080,5,JTDBR22E100254948,No plates,"Sold Unregistered, Without Plates",4,1.8,Silver,Black,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10913015/motor-vehicles-motor-cycles/toyota-corolla-conquest-zze122r-auto-sedan-wovr-inspected,"Medium Scuff on Bonnet
Large Scratch on Front Bumper and Drivers Front Guard
Damaged Drivers Rear
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Doors
Large Scratch and scuff on Rear Bumper
Medium Scratch on Passenger Front and Rear Guard
Dash Torn or Cracked
Front Seat Stains Passenger Seat"
2007.0,Ford,Territory,TX SY Automatic 7 Seats Wagon,Wagon,Automatic,Petrol,308136,7,6FPAAAJGAT7D68826,2CY3ZF,30-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,6,4,Silver,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063519/motor-vehicles-motor-cycles/2007-ford-territory-tx-sy-automatic-7-seats-wagon,"Front Seat Stains Both
Back Seat Stains.
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres."
2015.0,Mazda,CX-5,Akera KE Turbo Diesel Automatic Wagon,Wagon,Automatic,Diesel,187815,5,JM0KE102200327134,AEV339,12-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.2,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063665/motor-vehicles-motor-cycles/2015-mazda-cx-5-akera-ke-turbo-diesel-automatic-wagon,"Medium Scratch on Around vehicle
DPF Malfunction
Medium Scuff on Around vehicle"
2010.0,Toyota,Camry,Altise ACV40R Automatic Sedan,Sedan,Automatic,Petrol,269784,5,6T153BK400X097666,XSN716,27-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.4,Grey,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063787/motor-vehicles-motor-cycles/2010-toyota-camry-altise-acv40r-automatic-sedan,"Medium Scratch on Around vehicle
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres."
2014.0,Lexus,IS,IS300h LUXURY AVE30R CVT WOVR-REPAIRABLE,Sedan,CVT,Hybrid,170228,5,JTHBH5D2805030438,No plates,"Sold Unregistered, Without Plates",4,2.5,Grey,Brown,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063806/motor-vehicles-motor-cycles/2014-lexus-is-is300h-luxury-ave30r-cvt-wovr-repairable,Medium Scratch on Around vehicle
,Trafic,LWB,Turbo Diesel Manual Van,Van,Manual,Diesel,328950,3,VF1FLBHBHEY781428,2CM2FC,22-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2,White,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063835/motor-vehicles-motor-cycles/renault-trafic-lwb-turbo-diesel-manual-van,"Front Seat Stains All
Medium Scratch on Around vehicle
Medium Scuff on Around vehicle
Dents or marks on body consistent with age and kilometres."
2013.0,Toyota,Camry,Atara S ASV50R Automatic Sedan,Sedan,Automatic,Dual Fuel (LPG & Petrol),343135,5,6T1BF3FK70X044781,ATU496,21-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.5,Grey,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063881/motor-vehicles-motor-cycles/2013-toyota-camry-atara-s-asv50r-automatic-sedan,"Paint fading Bonnet
Large Scratch on Rear bumper
Large Dent on Rear right
Dents or marks on body consistent with age and kilometres."
2009.0,Toyota,LandCruiser,Prado KAKUDU KDJ150R Automatic 7 Seats Wagon,Wagon,Automatic,Diesel,349879,7,JTEBH3FJ60K003620,No plates,"Sold Unregistered, Without Plates",4,3,Black,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063889/motor-vehicles-motor-cycles/2009-toyota-landcruiser-prado-kakudu-kdj150r-automatic-7-seats-wagon,"Controls Broken Drivers window switch panel
Windscreen Chipped or Cracked.
Body/panel damage Front bar
Medium Scratch on Around vehicle
Paint fading Roof spoiler
Front Seat worn driver side"
2014.0,Volkswagen,Jetta,118TSI 1B Automatic Sedan,Sedan,Automatic,Petrol,107255,5,WVWZZZ16ZEM066327,No plates,"Sold Unregistered, Without Plates",4,1.4,Grey,Grey,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063914/motor-vehicles-motor-cycles/2014-volkswagen-jetta-118tsi-1b-automatic-sedan,"Engine light ON
Engine idling rough
Medium Scratch on Around vehicle"
2014.0,Mazda,3,SP25 GT BM Automatic Hatchback,Hatchback,Automatic,Petrol,166323,5,JM0BM543810111226,CBN357,18-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.5,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063922/motor-vehicles-motor-cycles/2014-mazda-3-sp25-gt-bm-automatic-hatchback,"Medium Scuff on Around vehicle
Dents or marks on body consistent with age and kilometres."
2001.0,Ford,Fairlane,Ghia AU II Automatic Sedan,Sedan,Automatic,Petrol,361925,5,6FPAAAJGLW1P51007,No plates,"Sold Unregistered, Without Plates",6,4,Silver,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063923/motor-vehicles-motor-cycles/2001-ford-fairlane-ghia-au-ii-automatic-sedan,"Seat Torn Drivers
Seat Torn Drivers
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres."
2015.0,Volkswagen,Polo,GTI 6R Automatic Hatchback,Hatchback,Automatic,Petrol,141311,5,WVWZZZ6RZGY148892,No Plates,"Sold Unregistered, Without Plates",4,1.8,White,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063927/motor-vehicles-motor-cycles/2015-volkswagen-polo-gti-6r-automatic-hatchback,"Other Warning light ON
Dents or marks on body consistent with age and kilometres."
2011.0,Hyundai,iX35,ELITE AWD LM Automatic Wagon,Wagon,Automatic,Petrol,154875,5,KMHJU81CSBU299280,No plates,"Sold Unregistered, Without Plates",4,2.4,White,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063928/motor-vehicles-motor-cycles/2011-hyundai-ix35-elite-awd-lm-automatic-wagon,"Large Scratch on Around vehicle
Medium Scuff on Around vehicle
Dents or marks on body consistent with age and kilometres."
2011.0,Kia,Sorento,Platinum XM Turbo Diesel Automatic 7 Seats Wagon,Wagon,Automatic,Diesel,286497,7,KNAKU814SC5215679,YNT806,25-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,4,2.2,White,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063929/motor-vehicles-motor-cycles/2011-kia-sorento-platinum-xm-turbo-diesel-automatic-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres."
2015.0,Ford,Transit,Custom 290S SWB VN Turbo Diesel Manual Van,Van,Manual,Diesel,121576,3,WF0YXXTTGYFD25198,No plates,"Sold Unregistered, Without Plates",4,2.2,White,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063930/motor-vehicles-motor-cycles/2015-ford-transit-custom-290s-swb-vn-turbo-diesel-manual-van,"Carpet worn in places.
Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle"
2013.0,Ford,Focus,Sport LW II Automatic Hatchback,Hatchback,Automatic,Petrol,182284,5,MPB1XXMXB1DG47406,No plates,"Sold Unregistered, Without Plates",4,2,Black,Multi,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21063955/motor-vehicles-motor-cycles/2013-ford-focus-sport-lw-ii-automatic-hatchback,"Medium Dents, Scratches Around vehicle
Windscreen Chipped.
Corrosion visible Boot
Engine light ON
Flat Battery. Jump start or towing required
Carpet worn in places.
Engine overheating, tow advisable.
Dents or marks on body consistent with age and kilometres."
