year,make,model,variant,body_type,transmission,fuel_type,odometer_reading,no_of_seats,vin,rego_no,rego_expiry,no_of_cylinders,engine_capacity,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition
2007.0,VOLKSWAGEN,Golf,GTI A5,Hatchback,Automatic,Petrol,166448.0,5.0,WVWZZZ1KZ8U012204,BGK86S,Unregistered,4.0,2.0,Black,Black,Yes,No,No,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352760/motor-vehicles-motor-cycles/2007-volkswagen-golf-gti-a5-automatic-hatchback,"Front Cracked bumper.
Large Dent on Passenger side rear quarter panel
Seat Torn Drivers seat
Hood Lining Sagging
Engine light ON
Other Warning light ON
Windscreen Chipped or Cracked."
2017.0,MITSUBISHI,Outlander,LS 2WD SAFETY PACK ZK,Wagon,CVT,Petrol,151759.0,7.0,JMFXTGF7WJJ000348,CO49PQ,Unregistered,4.0,2.0,Black,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10352761/motor-vehicles-motor-cycles/2017-mitsubishi-outlander-ls-2wd-safety-pack-zk-cvt-7-seats-wagon,"Hail damage visible.
Seat Torn Drivers seat
Medium Scratch on Bumper bars"
2008.0,VOLKSWAGEN,Golf,GTI A5,Hatchback,Automatic,Petrol,142921.0,5.0,WVWZZZ1KZ9U010412,No plates,Unregistered,4.0,2.0,Red,Beige,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352762/motor-vehicles-motor-cycles/2008-volkswagen-golf-gti-a5-automatic-hatchback,"Large Dent on Roof
Paint peeling Front bumper bar, rear spoiler"
2007.0,TOYOTA,Corolla,Ascent ZRE152R,Sedan,Automatic,Petrol,180943.0,5.0,JTNBU52E702012858,BVA28R,24-01-2026,4.0,1.8,Red,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352764/motor-vehicles-motor-cycles/2007-toyota-corolla-ascent-zre152r-automatic-sedan,"Paint peeling Bonnet, roof, bootlid
Large Scratch on Passenger side rear door and quarter panel
Large Dent on Drivers door
Paint cracked Rear bumper bar"
2010.0,MITSUBISHI,Pajero,GLX NT,Wagon,Automatic,Diesel,341271.0,7.0,JMFLYV98WBJ001054,CYA96V,22-06-2026,4.0,3.2,Grey,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352765/motor-vehicles-motor-cycles/2010-mitsubishi-pajero-glx-nt-turbo-diesel-automatic-7-seats-wagon,"Large Dent on Passenger side cant rail
Damaged Passenger side tail light
Seat Torn Drivers seat
Windscreen Chipped or Cracked."
2014.0,PORSCHE,Macan,S 95B,Wagon,Automatic,Diesel,178133.0,5.0,WP1ZZZ95ZFLB83051,No plates,Unregistered,6.0,3.0,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352766/motor-vehicles-motor-cycles/2014-porsche-macan-s-diesel-95b-turbo-diesel-automatic-wagon,"Large Scratch on Front bumper bar
Medium Dent on Rear bumper bar
Brakes require attention, Recommend towing on collection
Engine idling rough
Sat Nav Not Working
Other Warning light ON
Engine noise observed.
Engine lacks power
Engine light ON"
2015.0,HOLDEN,Trax,LS TJ,Wagon,Automatic,Petrol,167382.0,5.0,KL3BA7659GB514533,No plates,Unregistered,4.0,1.8,Grey,Black,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352767/motor-vehicles-motor-cycles/2015-holden-trax-ls-tj-automatic-wagon,"Large Dent on Passenger side rear quarter panel
Large Scratch on Driver side rear door
Door Mirror Broken Drive side"
2002.0,HOLDEN,Ute,SS VU,Ute,Automatic,Petrol,151840.0,2.0,6H8VUK80F2L889856,DN48NT,04-04-2026,8.0,5.7,Grey,Red,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352774/motor-vehicles-motor-cycles/2002-holden-ute-ss-vu-automatic-ute,"Transmission Requires attention Strongly recommend inspection by qualified third party
Front Seat worn Front seats
Radio Not Working
Front and rear bars damaged Cracked bumper.
Medium Scratch on rear bumper"
2003.0,HYUNDAI,Elantra,GLS XD,Sedan,Automatic,Petrol,195721.0,5.0,KMHDN41DR3U672653,DP88LK,19-06-2026,4.0,2.0,Gold,Grey,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10352775/motor-vehicles-motor-cycles/2003-hyundai-elantra-gls-xd-automatic-sedan,"Hail damage visible.
Large Dent on Bonnet, passenger side rear quarter panel, passenger side sill panel, driver side rear door
Large Scratch on Front bumper bar and guards
Windscreen Chipped or Cracked.
Paint peeling Bumper bars, rear spoiler
Controls Broken Drivers power window switch broken
Seat Torn Drivers seat
Dash Torn or Cracked
Paint cracked side mirror"
2011.0,FORD,Focus,Zetec LV,Hatchback,Manual,Petrol,258036.0,5.0,AFAUXXMJDUBK02535,DF25UJ,Unregistered,4.0,2.0,Blue,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352776/motor-vehicles-motor-cycles/2011-ford-focus-zetec-lv-manual-hatchback,"Engine noise observed.
Paint fading Various panels
Large Scratch on Front bar, rear bar and drivers quarter panel
Medium Dent on Drivers door
Steering requires attention.
Door card Worn."
2018.0,MAZDA,Cx-8,SPORT FWD KG,Wagon,Automatic,Diesel,180249.0,7.0,JM0KG2W2A00101004,DXX14U,Unregistered,4.0,2.2,Grey,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352777/motor-vehicles-motor-cycles/2018-mazda-cx-8-sport-fwd-kg-turbo-diesel-automatic-7-seats-wagon,"Windscreen Chipped or Cracked.
Large Scratch on Rear bumper bar, Front bumper cracked
Battery Management System Malfunction warning light showing
Steering requires attention."
2006.0,BMW,X5,4.4i E53,Wagon,Automatic,Petrol,164828.0,5.0,WBAFB52040LT83564,No plates,Unregistered,8.0,4.4,Black,Cream,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352779/motor-vehicles-motor-cycles/2006-bmw-x5-4-4i-e53-automatic-wagon,"Front Cracked bumper. Medium Scratch on Front bumper
Hood Lining Sagging
Engine idling rough
Engine Smoke visible
Flat Battery. Jump start or towing required
Suspension requires attention"
2014.0,JEEP,Grand,Cherokee OVERLAND WK,Wagon,Automatic,Diesel,180706.0,5.0,1C4RJFGM5EC523925,CTG25S,Unregistered,6.0,3.0,White,Black,Yes,Yes,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10352780/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-wk-turbo-diesel-automatic-8-speed-wagon,"Large Dent on Rear bumper bar, tailgate
Engine idling rough
Engine Smoke visible
Paint cracked rear bumper
Other Warning light ON
Seat Torn Drivers seat"
2011.0,MERCEDES,Benz,GL-Class GL350 CDI X164,Wagon,Automatic,Diesel,213938.0,7.0,WDC1648232A727267,DFH78M,Unregistered,6.0,3.0,Grey,Tan,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352781/motor-vehicles-motor-cycles/2011-mercedes-benz-gl-class-gl350-cdi-x164-turbo-diesel-auto-7-seats-wagon,"Paint fading Roof
Controls inoperable Electric tailgate requires attention
Engine noise observed. Engine lacks power"
2010.0,BMW,3,Series 323i E90,Sedan,Automatic,Petrol,217784.0,5.0,WBAPG76070NN19993,BWO91P,Unregistered,6.0,2.5,Black,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352782/motor-vehicles-motor-cycles/2010-bmw-3-series-323i-e90-automatic-sedan,"Hail damage visible.
Large Dent on Bonnet, driver side rear door
Paint cracked Rear bumper bar
Paint fading Roof
Engine light ON
Engine noise observed.
Medium Scratch on various panels"
2013.0,MERCEDES,Benz,C-Class C 250 BE Elegance W204,Sedan,Automatic,Petrol,188081.0,5.0,WDD2040472A834470,No plates,Unregistered,4.0,1.8,Grey,Grey,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10352783/motor-vehicles-motor-cycles/2013-mercedes-benz-c-class-c-250-be-elegance-w204-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.
2010.0,VOLVO,Xc70,D5,Wagon,Automatic,Diesel,221567.0,5.0,YV1BZ7056B1102184,ECT74H,26-04-2026,5.0,2.4,Black,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10352784/motor-vehicles-motor-cycles/2010-volvo-xc70-d5-turbo-diesel-automatic-wagon,"Front Cracked bumper.
Medium Scratch on Passenger side rear quarter panel
Transmission Requires attention Strongly recommend inspection by qualified third party
Damaged LHR Tail light
Exterior: small dents visible with chips in paintwork"
2014.0,MERCEDES,Benz,CLA Class CLA250 SPORT AWD C117,Coupe,Automatic,Petrol,164719.0,5.0,WDD1173462N147816,FFY12K,Unregistered,4.0,2.0,Black,Black,Yes,No,No,No,Yes,NSW,https://www.grays.com/lot/0001-10352785/motor-vehicles-motor-cycles/2014-mercedes-benz-cla-class-cla250-sport-awd-c117-automatic-coupe,"Medium Dent on Driver side rear quarter panel
Paint peeling Front bumper bar
Paint cracked Rear bumper bar with reverse sensor damage
Paint peeling Roof
Engine light ON
Other Warning light ON
Seat Torn Drivers seat"
2013.0,AUDI,A3,,Hatchback,Automatic,Petrol,98205.0,5.0,WAUZZZ8V5DA040802,No plates,Unregistered,4.0,1.4,Black,Black,Yes,No,No,Partial,Yes,NSW,https://www.grays.com/lot/0001-10500710/motor-vehicles-motor-cycles/2013-audi-a3-automatic-hatchback,"Transmission Requires attention Strongly recommend inspection by qualified third party
Medium Dent on Drivers door
Engine light ON"
2020.0,LAND,Rover,Defender 110 P400 S,Wagon,Automatic,Petrol,71265.0,5.0,SALEA7AU2M2038975,FVD26C,Unregistered,6.0,3.0,Grey,Black,Yes,Yes,No,No,Yes,NSW,https://www.grays.com/lot/0001-10601299/motor-vehicles-motor-cycles/2020-land-rover-defender-110-p400-s-automatic-8-speed-wagon,"Suspension requires attention
Other Warning light ON
Large Scratch on Passenger side front guard and RHR guard"
2021.0,TOYOTA,Landcruiser,SAHARA FJA300R 10,Wagon,Automatic,Diesel,58483.0,7.0,JTMAA7BJ604003851,COO868,22-03-2026,6.0,3.3,Black,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-20027290/motor-vehicles-motor-cycles/2021-toyota-landcruiser-sahara-fja300r-turbo-diesel-10-auto-7-seats-wagon,Dents or marks on body consistent with age and kilometres.
2008.0,TOYOTA,Hiace,TRH223R,Bus,Manual,Petrol,173631.0,14.0,JTFSX22P306039700,1GZ9FY,08-09-2025,4.0,2.7,White,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21061290/motor-vehicles-motor-cycles/2008-toyota-hiace-trh223r-manual-14-seats-bus,"Engine light ON
Carpet worn in places.
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Paint fading All over roof and back door
Windscreen Chipped or Cracked.
Back Seat worn."
2014.0,MERCEDES,Benz,C200 C200 W205,Sedan,Automatic,Petrol,180392.0,5.0,WDD2050422R012790,No plates,Unregistered,4.0,2.0,Black,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21062464/motor-vehicles-motor-cycles/2014-mercedes-benz-c200-c200-w205-automatic-sedan,"Windscreen Chipped or Cracked.
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres."
2010.0,MAZDA,Bt-50,DX B2500,Cab Chassis,Manual,Diesel,213938.0,2.0,MM0UNY0W400860935,YUJ760,04-04-2026,4.0,2.5,Maroon,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21062742/motor-vehicles-motor-cycles/2010-mazda-bt-50-dx-b2500-turbo-diesel-manual-cab-chassis,Medium Scratch on Around vehicle
2005.0,AUDI,A6,3.2 FSI Quattro C6,Wagon,Automatic,Petrol,153026.0,5.0,WAUZZZ4F36N007677,1VW1FD,07-11-2025,6.0,3.2,Red,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21062755/motor-vehicles-motor-cycles/2005-audi-a6-3-2-fsi-quattro-c6-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Paint peeling various panels"
2015.0,RENAULT,Megane,GT-LINE,Hatchback,Automatic,Petrol,83233.0,5.0,VF1BZ3603F0724501,No plates,Unregistered,4.0,1.2,White,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21062756/motor-vehicles-motor-cycles/2015-renault-megane-gt-line-automatic-hatchback,"Other Warning light ON
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Around vehicle"
2006.0,MERCEDES,Benz,ML320CDI W164 WOVR-INSPECTED,Wagon,Automatic,Diesel,186596.0,5.0,WDC1641222A145665,2AQ9GA,23-05-2026,6.0,3.0,Silver,Black Leather,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21062933/motor-vehicles-motor-cycles/2006-mercedes-benz-ml320cdi-w164-turbo-diesel-wovr-inspected,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on various panels"
2008.0,MAZDA,Cx-7,Luxury,Wagon,Automatic,Petrol,335571.0,5.0,JM0ER103180112904,No plates,Unregistered,4.0,2.3,Black,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063004/motor-vehicles-motor-cycles/2008-mazda-cx-7-luxury-automatic-wagon,"Medium Scratch on Around vehicle
Medium Dent on Around vehicle
Door card Damaged.
Dents or marks on body consistent with age and kilometres."
2012.0,LAND,Rover,Range Rover Sport 3.0 TDV6,Wagon,Automatic,Diesel,148184.0,5.0,SALLSAAF3CA747164,ZZA310,29-03-2026,6.0,3.0,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063010/motor-vehicles-motor-cycles/2012-land-rover-range-rover-sport-3-0-tdv6-turbo-diesel-automatic-wagon,"Other Warning light ON
Damaged Drivers side headlight
Dents or marks on body consistent with age and kilometres."
2016.0,TOYOTA,Camry,ALTISE HYBRID AVV50R,Sedan,CVT,Hybrid,108910.0,5.0,6T1BD3FK40X151602,No plates,Unregistered,4.0,2.5,Silver,Black,Yes,No,No,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063011/motor-vehicles-motor-cycles/2016-toyota-camry-altise-hybrid-avv50r-cvt-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Paint fading on various panels
Paint peeling Front bumper"
2012.0,MAZDA,Bt-50,4X2 XT Tipper Tray,Cab Chassis,Manual,Diesel,262783.0,3.0,MM0UP0YF100135454,No Plates,Unregistered,5.0,3.2,Black,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063012/motor-vehicles-motor-cycles/2012-mazda-bt-50-4x2-xt-turbo-diesel-tipper-tray-cab-chassis,"Seat Torn Drivers
Dents or marks on body consistent with age and kilometres.
Paint fading Bonnet and roof
Medium Dent on Around vehicle
Medium Scratch on various panels"
2012.0,SUZUKI,Swift,Sport FZ,Hatchback,CVT,Petrol,130487.0,5.0,JSAFZC32S00101506,BDP328,02-10-2026,4.0,1.6,Blue,Black,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063043/motor-vehicles-motor-cycles/2012-suzuki-swift-sport-fz-cvt-hatchback,"Paint fading Around exterior
Paint peeling Bonnet
Dents or marks on body consistent with age and kilometres."
2007.0,BMW,1,Series 116i E87,Hatchback,Manual,Petrol,97676.0,5.0,WBAUE12020PB26289,WKB827,12-05-2026,4.0,1.6,Silver,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063045/motor-vehicles-motor-cycles/2007-bmw-1-series-116i-e87-manual-hatchback,Dents or marks on body consistent with age and kilometres.
2014.0,BMW,M5,F10,Sedan,Automatic,Petrol,36300.0,5.0,WBSFV92060DX98096,1OG9HY,Unregistered,8.0,4.4,White,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063046/motor-vehicles-motor-cycles/2014-bmw-m5-f10-automatic-sedan,"Medium Scratch on Around vehicle
Engine idling rough
Medium Dent on Around vehicle
Engine light ON
Other Warning light ON.
Oil Leak.
Carbon Spoiler requires attention."
2014.0,VOLVO,S60,T5 R DESIGN,Sedan,Automatic,Petrol,138964.0,5.0,YV1FS40CDF2337293,1UT7HT,01-04-2026,4.0,2.0,White,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063047/motor-vehicles-motor-cycles/2014-volvo-s60-t5-r-design-automatic-8-speed-sedan,"Engine Warning Light ON.
Dents or marks on body consistent with age and kilometres."
2016.0,NISSAN,Pulsar,ST C12,Hatchback,CVT,Petrol,114433.0,5.0,MNTFAAC12A0011761,No plates,Unregistered,4.0,1.8,White,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063048/motor-vehicles-motor-cycles/2016-nissan-pulsar-st-c12-cvt-hatchback,"Front Seat Stains Both
Back Seat Stains.
Damaged Brake light
Dents or marks on body consistent with age and kilometres."
2007.0,SUZUKI,Swift,EZ,Hatchback,Automatic,Petrol,221640.0,5.0,JSAEZC21S00408162,1OK7CT,21-03-2026,4.0,1.5,Red,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063078/motor-vehicles-motor-cycles/2007-suzuki-swift-ez-automatic-hatchback,"Medium Scratch on Around vehicle
Paint peeling Around vehicle"
2006.0,TOYOTA,Rav,4 CRUISER ACA33R,Wagon,Automatic,Petrol,200828.0,5.0,JTMBD31V205016048,UBI886,28-02-2026,4.0,2.4,Blue,Black,Yes,Yes,No,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063094/motor-vehicles-motor-cycles/2006-toyota-rav-4-cruiser-aca33r-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Body/panel damage Front, Rear and Rear right wheel arch of vehicle
Paint fading Wheel cover and bonnet
Corrosion visible on vehicle. Cracked rear bumper."
2010.0,SUBARU,Forester,X S3,Wagon,Manual,Petrol,287645.0,5.0,JF2SH9KK4AG051172,No plates,Unregistered,4.0,2.5,Blue,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063102/motor-vehicles-motor-cycles/2010-subaru-forester-x-s3-manual-wagon,"Windscreen Chipped or Cracked.
Paint fading Around vehicle
Medium Scratch on Around vehicle
Corrosion visible In chipped and scratched paint
Windscreen Chipped or Cracked.
Paint fading Around vehicle
Medium Scratch on Around vehicle
Corrosion visible In chipped and scratched paint"
2005.0,NISSAN,Skyline,350GT V35,Sedan,Automatic,Petrol,118741.0,4.0,6U9000CPV35650125,No plates,Unregistered,6.0,3.5,Black,Black Leather,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063103/motor-vehicles-motor-cycles/2005-nissan-skyline-350gt-v35-automatic-sedan,"Dash Torn or Cracked
Medium Scratch on Around vehicle"
2011.0,AUDI,A6,3.0 TDI Quattro C7,Sedan,Automatic,Diesel,129457.0,5.0,WAUZZZ4G4CN024198,VAN824,22-09-2026,6.0,3.0,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063104/motor-vehicles-motor-cycles/2011-audi-a6-3-0-tdi-quattro-c7-turbo-diesel-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Front right bumper Cracked bumper.
Damaged Left rear brake light
Medium Scratch on Around vehicle
Other Warning light ON"
2008.0,MERCEDES,Benz,ML320CDI W164,Wagon,Automatic,Diesel,265609.0,5.0,WDC1641222A482838,991FJ2,Unregistered,6.0,3.0,Black,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063105/motor-vehicles-motor-cycles/2008-mercedes-benz-ml320cdi-w164-turbo-diesel-automatic-wagon,Dents or marks on body consistent with age and kilometres.
2014.0,MINI,Cooper,F56 WOVR-REPAIRABLE,Hatchback,Automatic,Petrol,40270.0,4.0,WMWXM52010T929901,No plates,Unregistered,3.0,1.5,Cream,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21063106/motor-vehicles-motor-cycles/2014-mini-cooper-f56-automatic-wovr-repairable,"Engine noise observed.
Engine idling rough
Other Warning light ON
Dents or marks on body consistent with age and kilometres.
Door Handle Not Working or Broken.
Engine light ON
Front Seat worn and Back Seat worn"
2005.0,TOYOTA,Landcruiser,Prado GXL GRJ120R,Wagon,Automatic,Petrol,223977.0,8.0,JTEBU29J905039138,No plates,Unregistered,6.0,4.0,Gold,Brown,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21063107/motor-vehicles-motor-cycles/2005-toyota-landcruiser-prado-gxl-grj120r-automatic-8-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Front Seat Stains Both
Medium Scuff on Around vehicle"
2014.0,PEUGEOT,308,Allure,Hatchback,Automatic,Petrol,89385.0,5.0,VF3L35GXVES272053,No plates,Unregistered,4.0,1.6,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063108/motor-vehicles-motor-cycles/2014-peugeot-308-allure-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Chips in pain
Engine overheating, tilt tray required for pick-up."
2014.0,TOYOTA,Hilux,4X4 SR KUN26R Extra Cab,Extra Cab,Manual,Diesel,186499.0,4.0,MR0HZ22GX03518180,1BM8TF,30-03-2026,4.0,3.0,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21063109/motor-vehicles-motor-cycles/2014-toyota-hilux-4x4-sr-kun26r-turbo-diesel-manual-extra-cab,"Dents or marks on body consistent with age and kilometres.
Corrosion around vehicle
Large dent on RHF Quater Panel
Engine noise observed.
Back Seat Stains.
Chips in paint."
